question_id,question_id_no0,grade,subject
18266,18266,7,natural science
18267,18267,2,natural science
18268,18268,3,natural science
18269,18269,7,natural science
18270,18270,5,natural science
18271,18271,8,natural science
18272,18272,8,natural science
18273,18273,9,language science
18274,18274,7,natural science
18275,18275,8,language science
18276,18276,3,natural science
18277,18277,5,social science
18278,18278,4,natural science
18279,18279,5,social science
18280,18280,7,social science
18281,18281,2,natural science
18282,18282,6,social science
18283,18283,5,social science
18284,18284,6,social science
18285,18285,3,natural science
18286,18286,4,natural science
18287,18287,7,natural science
18288,18288,4,social science
18289,18289,8,natural science
18290,18290,5,social science
18291,18291,3,natural science
18292,18292,4,language science
18293,18293,4,natural science
18294,18294,8,social science
18295,18295,6,natural science
18296,18296,8,language science
18297,18297,3,natural science
18298,18298,5,social science
18299,18299,11,language science
18300,18300,6,social science
18301,18301,6,natural science
18302,18302,4,social science
18303,18303,7,natural science
18304,18304,6,language science
18305,18305,2,natural science
18306,18306,10,language science
18307,18307,7,natural science
18308,18308,4,social science
18309,18309,6,natural science
18310,18310,6,natural science
18311,18311,4,natural science
18312,18312,3,language science
18313,18313,2,natural science
18314,18314,5,language science
18315,18315,8,social science
18316,18316,5,language science
18317,18317,7,natural science
18318,18318,2,natural science
18319,18319,4,natural science
18320,18320,7,natural science
18321,18321,7,natural science
18322,18322,5,social science
18323,18323,6,language science
18324,18324,6,natural science
18325,18325,5,language science
18326,18326,2,natural science
18327,18327,9,language science
18328,18328,2,natural science
18329,18329,3,natural science
18330,18330,5,natural science
18331,18331,5,natural science
18332,18332,11,language science
18333,18333,5,natural science
18334,18334,3,language science
18335,18335,4,natural science
18336,18336,5,social science
18337,18337,7,social science
18338,18338,4,language science
18339,18339,10,language science
18340,18340,4,language science
18341,18341,4,social science
18342,18342,4,natural science
18343,18343,9,language science
18344,18344,5,social science
18345,18345,7,natural science
18346,18346,6,natural science
18347,18347,6,natural science
18348,18348,5,natural science
18349,18349,5,natural science
18350,18350,4,natural science
18351,18351,5,natural science
18352,18352,3,social science
18353,18353,7,social science
18354,18354,5,natural science
18355,18355,5,social science
18356,18356,10,language science
18357,18357,5,social science
18358,18358,5,natural science
18359,18359,4,social science
18360,18360,3,social science
18361,18361,3,natural science
18362,18362,7,natural science
18363,18363,7,natural science
18364,18364,8,natural science
18365,18365,4,natural science
18366,18366,9,language science
18367,18367,8,natural science
18368,18368,4,social science
18369,18369,4,natural science
18370,18370,7,social science
18371,18371,6,natural science
18372,18372,4,social science
18373,18373,6,natural science
18374,18374,3,natural science
18375,18375,6,social science
18376,18376,6,natural science
18377,18377,5,natural science
18378,18378,12,language science
18379,18379,8,natural science
18380,18380,11,language science
18381,18381,4,natural science
18382,18382,9,language science
18383,18383,4,social science
18384,18384,3,natural science
18385,18385,4,language science
18386,18386,4,natural science
18387,18387,1,language science
18388,18388,4,natural science
18389,18389,7,natural science
18390,18390,7,natural science
18391,18391,3,language science
18392,18392,3,natural science
18393,18393,6,social science
18394,18394,2,natural science
18395,18395,2,natural science
18396,18396,7,natural science
18397,18397,3,natural science
18398,18398,7,natural science
18399,18399,4,natural science
18400,18400,5,social science
18401,18401,9,language science
18402,18402,6,natural science
18403,18403,7,natural science
18404,18404,4,natural science
18405,18405,2,natural science
18406,18406,10,language science
18407,18407,5,natural science
18408,18408,3,social science
18409,18409,2,natural science
18410,18410,4,natural science
18411,18411,6,language science
18412,18412,3,natural science
18413,18413,1,language science
18414,18414,5,social science
18415,18415,7,language science
18416,18416,8,social science
18417,18417,6,natural science
18418,18418,8,language science
18419,18419,2,natural science
18420,18420,4,social science
18421,18421,6,natural science
18422,18422,8,language science
18423,18423,10,language science
18424,18424,3,language science
18425,18425,8,natural science
18426,18426,2,social science
18427,18427,2,natural science
18428,18428,4,social science
18429,18429,3,natural science
18430,18430,3,language science
18431,18431,6,social science
18432,18432,8,social science
18433,18433,8,natural science
18434,18434,7,natural science
18435,18435,6,natural science
18436,18436,6,social science
18437,18437,2,language science
18438,18438,3,natural science
18439,18439,3,natural science
18440,18440,2,natural science
18441,18441,7,natural science
18442,18442,5,natural science
18443,18443,6,natural science
18444,18444,12,language science
18445,18445,5,natural science
18446,18446,7,social science
18447,18447,6,natural science
18448,18448,4,language science
18449,18449,11,language science
18450,18450,8,natural science
18451,18451,3,language science
18452,18452,6,language science
18453,18453,4,language science
18454,18454,7,natural science
18455,18455,5,social science
18456,18456,3,natural science
18457,18457,7,natural science
18458,18458,8,natural science
18459,18459,10,language science
18460,18460,7,natural science
18461,18461,7,natural science
18462,18462,4,social science
18463,18463,8,natural science
18464,18464,5,natural science
18465,18465,5,language science
18466,18466,8,natural science
18467,18467,4,social science
18468,18468,3,language science
18469,18469,3,social science
18470,18470,4,natural science
18471,18471,2,natural science
18472,18472,7,natural science
18473,18473,8,natural science
18474,18474,9,language science
18475,18475,4,language science
18476,18476,4,social science
18477,18477,3,natural science
18478,18478,8,natural science
18479,18479,4,natural science
18480,18480,10,language science
18481,18481,5,natural science
18482,18482,6,language science
18483,18483,5,social science
18484,18484,4,language science
18485,18485,8,social science
18486,18486,6,natural science
18487,18487,9,language science
18488,18488,3,natural science
18489,18489,2,social science
18490,18490,4,natural science
18491,18491,7,natural science
18492,18492,11,language science
18493,18493,6,social science
18494,18494,4,natural science
18495,18495,7,natural science
18496,18496,4,natural science
18497,18497,12,language science
18498,18498,3,language science
18499,18499,6,natural science
